Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume
BNRG,2022-05-26,7665,7962.501,6125.1748,6475,-1225.,-15.91%,210
BNRG,2022-05-27,6230,6527.5,5775,5985,-490.,-7.57%,70
BNRG,2022-05-31,6195,6352.5,4812.5,5460,-525.,-8.77%,154
BNRG,2022-06-01,5372.5,5670,5285,5518.4497,58.4497,+1.07%,65
BNRG,2022-06-02,5267.5,5407.5,5127.5,5180,-338.4497,-6.13%,52
BNRG,2022-06-03,5215,5390,4917.5,5075,-105.,-2.03%,21
BNRG,2022-06-06,5320,6107.5,4917.5,4935,-140.,-2.76%,100
BNRG,2022-06-07,5040,5215,4812.5,5055.3999,120.3999,+2.44%,34
BNRG,2022-06-08,5985,5985,5302.5,5530,474.6001,+9.39%,110
BNRG,2022-06-09,5442.5,5442.5,5180,5250,-280.,-5.06%,11
BNRG,2022-06-10,4952.5,5425,4952.5,5162.5,-87.5,-1.67%,2
BNRG,2022-06-13,5110,5355,4882.5,5188.75,26.25,+0.51%,25
BNRG,2022-06-14,5092.5,5302.5,4830,5245.4502,56.7002,+1.09%,3
BNRG,2022-06-15,5110,5110,4900,5075,-170.4502,-3.25%,5
BNRG,2022-06-16,4812.5,4899.8252,4480,4805.8501,-269.1499,-5.30%,9
BNRG,2022-06-17,4900,5232.5,4795,5092.5,286.6499,+5.96%,18
BNRG,2022-06-21,5250,5250,5250,5250,157.5,+3.09%,0
BNRG,2022-06-22,5565,5722.5,5495,5687.5,437.5,+8.33%,26
BNRG,2022-06-23,5670,5950,5600,5919.0249,231.5249,+4.07%,21
BNRG,2022-06-24,5950,6125,5670,5722.5,-196.5249,-3.32%,12
BNRG,2022-06-27,5687.5,6107.3252,5530,5635,-87.5,-1.53%,32
BNRG,2022-06-28,5897.5,6825,5810.1753,6177.5,542.5,+9.63%,36
BNRG,2022-06-29,6125,6315.5752,5863.375,6002.5,-175.,-2.83%,18
BNRG,2022-06-30,5810,6160,5346.25,6142.5,140,+2.33%,10
BNRG,2022-07-01,5862.6753,6527.5,5862.6753,5862.6753,-279.8247,-4.56%,14
BNRG,2022-07-05,5547.5,5564.8247,5276.25,5320,-542.6753,-9.26%,28
BNRG,2022-07-06,5285,5582.5,5285,5381.25,61.25,+1.15%,10
BNRG,2022-07-07,5495,6177.5,5460,5923.75,542.5,+10.08%,4
BNRG,2022-07-08,6020,6125,5512.5,5862.5,-61.25,-1.03%,6
BNRG,2022-07-11,6825,6825,5775,5967.5,105,+1.79%,30
BNRG,2022-07-12,5705,6274.9751,5635,5967.5,0,0.00%,7
BNRG,2022-07-13,5949.8247,6475,5949.8247,6220.8999,253.3999,+4.25%,5
BNRG,2022-07-14,5705,5915,5635,5705,-515.8999,-8.29%,14
BNRG,2022-07-15,5985,5985,5775,5792.5,87.5,+1.53%,2
BNRG,2022-07-18,5845,5862.5,5687.5,5705,-87.5,-1.51%,9
BNRG,2022-07-19,5792.5,6142.5,5652.5,5862.5,157.5,+2.76%,5
BNRG,2022-07-20,5862.5,6370,5862.5,6194.8252,332.3252,+5.67%,2
BNRG,2022-07-21,6055,6611.6748,6055,6448.75,253.9248,+4.10%,21
BNRG,2022-07-22,6965,6965,6573.875,6632.5,183.75,+2.85%,16
BNRG,2022-07-25,6387.5,7157.3247,6370,6878.375,245.875,+3.71%,35
BNRG,2022-07-26,6667.5,6790,6510.1748,6676.25,-202.125,-2.94%,20
BNRG,2022-07-27,6685,6999.8247,6545,6772.5,96.25,+1.44%,19
BNRG,2022-07-28,6632.5,6807.5,6630.75,6685,-87.5,-1.29%,24
BNRG,2022-07-29,6912.5,7262.3247,6685,6737.5,52.5,+0.79%,64
BNRG,2022-08-01,6580,6737.5,6282.5,6448.75,-288.75,-4.29%,46
BNRG,2022-08-02,6597.3252,6597.5,6387.5,6405.1748,-43.5752,-0.68%,10
BNRG,2022-08-03,6492.5,6824.8247,6474.8247,6571.25,166.0752,+2.59%,13
BNRG,2022-08-04,6562.5,6824.8247,6492.5,6492.5,-78.75,-1.20%,2
BNRG,2022-08-05,6650,6737.5,6492.5,6512.625,20.125,+0.31%,6
BNRG,2022-08-08,6746.2495,6982.5,6492.6748,6877.5,364.875,+5.60%,14
BNRG,2022-08-09,7105,7349.999,6755,7332.5,455,+6.62%,40
BNRG,2022-08-10,7402.5,7402.5,6650,6685,-647.5,-8.83%,47
BNRG,2022-08-11,6772.3247,6912.5,6737.5,6851.2495,166.2495,+2.49%,11
BNRG,2022-08-12,6807.5,6968.3247,6755,6912.5,61.2505,+0.89%,5
BNRG,2022-08-15,6771.9751,7157.501,6738.5498,6860,-52.5,-0.76%,4
BNRG,2022-08-16,7109.2002,7111.4751,6930,6965,105,+1.53%,7
BNRG,2022-08-17,6912.5,6982.5,6650,6842.5,-122.5,-1.76%,9
