Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume
ABNB,2020-12-11,146.55,151.5,135.1,139.25,-5.46,-3.77%,26980800
ABNB,2020-12-14,135,135.3,125.1601,130,-9.25,-6.64%,16966000
ABNB,2020-12-15,126.69,127.6,121.5,124.8,-5.2,-4.00%,10914400
ABNB,2020-12-16,125.83,142,124.91,137.99,13.19,+10.57%,20409500
ABNB,2020-12-17,143,152.4499,142.67,147.05,9.06,+6.57%,15054700
ABNB,2020-12-18,150.45,159,150.3,157.3,10.25,+6.97%,15954200
ABNB,2020-12-21,155.31,172,145.11,163.02,5.72,+3.64%,17788100
ABNB,2020-12-22,170,174.97,161.05,163.19,0.17,+0.10%,9886600
ABNB,2020-12-23,162.81,168.25,155.5,158.01,-5.18,-3.17%,5852400
ABNB,2020-12-24,159.16,162.79,154.1124,154.84,-3.17,-2.01%,3621300
ABNB,2020-12-28,158.6,163.64,147.52,149,-5.84,-3.77%,6229100
ABNB,2020-12-29,150,151.6511,143.12,150,1,+0.67%,5402200
ABNB,2020-12-30,151.34,152.813,145.6,148.43,-1.57,-1.05%,3462400
ABNB,2020-12-31,146.9,147.89,144.51,146.8,-1.63,-1.10%,2795800
ABNB,2021-01-04,150.99,151.005,137,139.15,-7.65,-5.21%,6409800
ABNB,2021-01-05,138.28,149,137.25,148.3,9.15,+6.58%,5974200
ABNB,2021-01-06,145.75,148.35,141.11,142.77,-5.53,-3.73%,4213900
ABNB,2021-01-07,146.37,154.42,145.2614,151.27,8.5,+5.95%,4482700
ABNB,2021-01-08,153.45,155.54,147.2501,149.77,-1.5,-0.99%,4615600
ABNB,2021-01-11,147.99,150.5,144.02,148.13,-1.64,-1.10%,2801800
ABNB,2021-01-12,148.08,163.88,143.61,160.8,12.67,+8.55%,8145800
ABNB,2021-01-13,160.81,178.6199,159.35,169.99,9.19,+5.72%,12529700
ABNB,2021-01-14,175.54,187.42,174.9754,180.5,10.51,+6.18%,9926500
ABNB,2021-01-15,184.58,185.995,164.8601,169.27,-11.23,-6.22%,8575600
ABNB,2021-01-19,173,178.6,166.6001,173.69,4.42,+2.61%,4685400
ABNB,2021-01-20,176.01,176.31,161,161.83,-11.86,-6.83%,8517400
ABNB,2021-01-21,164.99,183.47,155.33,180.4,18.57,+11.48%,17618400
ABNB,2021-01-22,178.09,185.3066,175.19,181.87,1.47,+0.81%,7136800
ABNB,2021-01-25,186.05,192.47,170.03,177.53,-4.34,-2.39%,7472800
ABNB,2021-01-26,180,193,177.3,192.74,15.21,+8.57%,6460900
ABNB,2021-01-27,187.64,216,185.5,201.25,8.51,+4.42%,11019700
ABNB,2021-01-28,202.6,212.84,187.05,187.37,-13.88,-6.90%,7077600
ABNB,2021-01-29,190.71,193.4999,179.31,183.63,-3.74,-2.00%,4529800
ABNB,2021-02-01,187.48,188.82,179.74,180.44,-3.19,-1.74%,3877300
ABNB,2021-02-02,183.22,186.4794,177.11,179.17,-1.27,-0.70%,4413600
ABNB,2021-02-03,181.98,190.9,180,185.72,6.55,+3.66%,4168900
ABNB,2021-02-04,187.07,195.99,186.19,195.8,10.08,+5.43%,3637000
ABNB,2021-02-05,197,197.25,190.2501,195.31,-0.49,-0.25%,2869600
ABNB,2021-02-08,199.93,201.96,191.5001,200.43,5.12,+2.62%,3492500
ABNB,2021-02-09,199.2,209.22,196.16,199.88,-0.55,-0.27%,4725800
ABNB,2021-02-10,205.48,214.7163,202.097,211.66,11.78,+5.89%,5257200
ABNB,2021-02-11,213.5,219.94,207,216.84,5.18,+2.45%,3595100
ABNB,2021-02-12,214.46,216.94,209,212.68,-4.16,-1.92%,3041700
ABNB,2021-02-16,215.11,218.78,209.09,209.86,-2.82,-1.33%,3487900
ABNB,2021-02-17,207,208.765,196.02,201.96,-7.9,-3.76%,4090600
ABNB,2021-02-18,199.01,200.36,192.17,198.04,-3.92,-1.94%,2791400
ABNB,2021-02-19,203.95,205.55,200.18,201.07,3.03,+1.53%,2605700
ABNB,2021-02-22,200.7,205,193.5,195.34,-5.73,-2.85%,3674200
ABNB,2021-02-23,189,191.67,175,187.59,-7.75,-3.97%,5902400
ABNB,2021-02-24,190.98,208.145,189,200.2,12.61,+6.72%,5983500
ABNB,2021-02-25,197.41,199.8,180,182.06,-18.14,-9.06%,11568400
ABNB,2021-02-26,194.18,214.1,185.75,206.35,24.29,+13.34%,19368600
ABNB,2021-03-01,195.82,199.69,192.62,196.42,-9.93,-4.81%,15798500
ABNB,2021-03-02,195.63,200,188.5,189.9,-6.52,-3.32%,9144900
ABNB,2021-03-03,186.97,188.48,178.8001,180.4,-9.5,-5.00%,10592900
ABNB,2021-03-04,178.64,183.8999,170.87,180.23,-0.17,-0.09%,9993600
ABNB,2021-03-05,182.52,183.5,161.9,179.81,-0.42,-0.23%,8788500
ABNB,2021-03-08,179.99,186.4,177.0301,180.81,1,+0.56%,4988400
ABNB,2021-03-09,184.99,189.46,180.72,183.11,2.3,+1.27%,6079900
ABNB,2021-03-10,184.57,191,181.55,183.79,0.68,+0.37%,6145600
ABNB,2021-03-11,189.9,201,188.5,197.87,14.08,+7.66%,6031200
ABNB,2021-03-12,196.27,208.7,192.2,206.74,8.87,+4.48%,5556400
ABNB,2021-03-15,209.54,213.7399,203.8101,209.99,3.25,+1.57%,4337400
ABNB,2021-03-16,209.11,215.49,198.18,200.01,-9.98,-4.75%,4605500
ABNB,2021-03-17,195.63,203.46,194.44,201.36,1.35,+0.67%,3781800
ABNB,2021-03-18,196.8,199.8999,190.68,191.45,-9.91,-4.92%,3729500
ABNB,2021-03-19,193.01,196.49,187.81,194.39,2.94,+1.54%,4444500
ABNB,2021-03-22,196.85,203.3,194.71,195,0.61,+0.31%,3740400
ABNB,2021-03-23,195.5,196.7496,185.7401,187.14,-7.86,-4.03%,3460500
ABNB,2021-03-24,189,189.78,178.51,178.85,-8.29,-4.43%,3756000
ABNB,2021-03-25,173.1,179.54,170.5,176.16,-2.69,-1.50%,5264000
ABNB,2021-03-26,178.42,181,168,174.4,-1.76,-1.00%,3562900
ABNB,2021-03-29,175.36,185.46,173.5,182.5,8.1,+4.64%,4508800
ABNB,2021-03-30,182.35,185.23,178.38,183.1,0.6,+0.33%,2903200
ABNB,2021-03-31,185.43,192.275,185.1301,187.94,4.84,+2.64%,3079500
ABNB,2021-04-01,192.5,193.99,185.37,188.24,0.3,+0.16%,2921400
ABNB,2021-04-05,191.66,192.1,185.81,186.69,-1.55,-0.82%,2591400
ABNB,2021-04-06,188.7,194.48,187.52,190.03,3.34,+1.79%,3565600
ABNB,2021-04-07,189.38,190.62,179.47,179.94,-10.09,-5.31%,6663400
ABNB,2021-04-08,181.65,183.9,179.3,180.18,0.24,+0.13%,2625200
ABNB,2021-04-09,179.62,182.46,177.25,179.5,-0.68,-0.38%,2910100
ABNB,2021-04-12,179.68,181.49,176.25,176.49,-3.01,-1.68%,2619800
ABNB,2021-04-13,175.26,178.61,172.14,177.95,1.46,+0.83%,3573500
ABNB,2021-04-14,179.5,181.4665,175.31,176.43,-1.52,-0.85%,2938500
ABNB,2021-04-15,177,178.24,174.25,175.35,-1.08,-0.61%,2894800
ABNB,2021-04-16,176.01,179.51,172.94,178.69,3.34,+1.90%,3058200
ABNB,2021-04-19,177.32,178.72,171.5,174.58,-4.11,-2.30%,3125700
ABNB,2021-04-20,173.18,175,165.52,169.57,-5.01,-2.87%,4574900
ABNB,2021-04-21,168.09,170.32,164.12,167.07,-2.5,-1.47%,3878600
ABNB,2021-04-22,168.49,176.92,168.43,170.71,3.64,+2.18%,3856400
ABNB,2021-04-23,172.92,178.25,172,174.25,3.54,+2.07%,3335100
ABNB,2021-04-26,175.21,176.0305,171.07,174.88,0.63,+0.36%,2549400
ABNB,2021-04-27,176.17,179.61,174.8,177.94,3.06,+1.75%,2882900
ABNB,2021-04-28,174.4371,181.67,173.351,180,2.06,+1.16%,2409700
ABNB,2021-04-29,182.75,183.22,173.35,177.68,-2.32,-1.29%,3116000
ABNB,2021-04-30,173,176.45,172.01,172.71,-4.97,-2.80%,3579900
ABNB,2021-05-03,173.19,173.44,167.8,168.11,-4.6,-2.66%,3149700
ABNB,2021-05-04,167.02,169.04,161.96,168.9,0.79,+0.47%,4658000
ABNB,2021-05-05,169.3,170.18,162.12,162.33,-6.57,-3.89%,3590000
ABNB,2021-05-06,161.91,162.105,150.7,153.64,-8.69,-5.35%,8528900
ABNB,2021-05-07,156.5,157.0543,148.78,151.21,-2.43,-1.58%,7133900
ABNB,2021-05-10,150.28,150.5,144.52,146.73,-4.48,-2.96%,5827100
ABNB,2021-05-11,139.1,144.35,136.01,142.73,-4.,-2.73%,8257300
